ORANGE JUICE,,,,,,,,,,,
Iced Latte (350 ML),Hazelnut Frappe (350 ML),Berliners (Dark Choco Mousse Berliner),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Cappucino (250 ML),ESPRESSO (30 ML),,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Berliners (Nutella Berliner),Berliners (Blueberry Cheese Cake Berliner),,,,,,,,,,
Iced Americano (350 ML),Hazelnut Frappe (350 ML),,,,,,,,,,
Iced Latte (350 ML),Iced Latte (450 ML),Add On Syrup (Add On Caramel Syrup),,,,,,,,,
Caramel Frappe (350 ML),,,,,,,,,,,
Iced Latte (450 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,,,
Berliner Mix 3 Pcs (Lotus Biscoff Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),Rosella Cheesecake Berliner,,,,,,,
Cappucino (250 ML),Spicy Banana Chips 60 Gm,Baked Vada Pav,Coconut Nankhatai (with Egg),,,,,,,,
Iced Mocha (450 ML),Add On Syrup (Add On Caramel Syrup),,,,,,,,,,
Classic Frappe (350 ML),Macchiato 30 Ml,Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Cappucino (250 ML),Calzones Veg (Calzone Veg),,,,,,,,,,
Papparoti (Plain),Cappucino (250 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Almond Frappe (350 Ml),,,,,,,,,,,
Origanal South Indian Frappe (450 Ml),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Cappucino (250 ML),Hot Chocolate (250 ML),,,,,,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Kaapicino (250 ML),Baked Vada Pav,Calzones Veg (Calzone Veg),,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Calzones Veg (Calzone Paneer),Choco-crinkle-cookies (COMBO 3 PCS),Rosella Cheesecake Berliner,Strawbery Rosella Frangipani Tart,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Hot Chocolate (250 ML),Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
Calzones Veg (Calzone Veg),Cappucino (250 ML),,,,,,,,,,
Hot Chocolate (250 ML),Almond Honey Latte (250 ML),Iced Mocha (350 ML),OAT MILK (200 ML),Gluten Free Hazelnut Brownie,,,,,,,
Iced Americano (350 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),Gluten Free Hazelnut Brownie,,,,,,,,,,
Vietnamese (350 ML),Tartlets (Salted Caramel Tartlet),Tartlets (Kacha Nimbu Tartlet),Choco-crinkle-cookies (COMBO 3 PCS),Iced Latte (350 ML),,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Hot Chocolate (350 ML),Cafe Latte (350 ML),Sea Salt Dark Mocha (350 ML),Bon Bon (350 ML),Baked Vada Pav,,,,,,,
Origanal South Indian Frappe (350 ML),Irish Americano (350 ML),Calzones Veg (Calzone Paneer),,,,,,,,,
South Indian Filter Kaapi (250 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,,,
Americano (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Cappucino (250 ML),Baked Vada Pav,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),Madagascar Hot Chocolate (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,
Flat White 250 Ml,Iced Latte (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Kaapicino (250 ML),Americano (250 ML),,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Baked Pav Bhaji,Baked Vada Pav,Hyderabadi Chicken Keema Pav,Calzones Veg (Calzone Paneer),Chicken Calzone,Vietnamese (450 ML),Vietnamese (450 ML),,,,,
Hazelnut Frappe (350 ML),Origanal South Indian Frappe (350 ML),Caramel Frappe (350 ML),,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Cappucino (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Irish Americano (250 ML),Baked Vada Pav,Malnad Tonic (choice Of Tonic),,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),Berliners (Lotus Biscoff Berliner),Rosella Cheesecake Berliner,Madagascar Chocochip Frappe (350 ML),,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Origanal South Indian Frappe (350 ML),Strawbery Rosella Frangipani Tart,Tartlets (Kacha Nimbu Tartlet),,,,,,,,
Classic Frappe (350 Ml),,,,,,,,,,,
Iced Americano (350 ML),Cappucino (350 ML),,,,,,,,,,
Hazelnut Frappe (350 ML),Sea Salt Dark Mocha (250 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),Madagascar Chocochip Frappe (350 ML),Sea Salt Dark Mocha Frappe (350 ML),Papparoti (Add On Nutella sauce),Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Iced Latte (350 ML),Classic Frappe (350 ML),Almond Frappe (350 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Americano (250 ML),Cold Brew,Caramel Frappe (350 ML),Mix Tartlet 6 Pcs (chocolate Tartlet),Mix Tartlet 6 Pcs (Filter Kaapi Tartlet),Mix Tartlet 6 Pcs (salted Caramel tartlet),,,,,,
Berliners (Lotus Biscoff Berliner),Berliners (Nutella Berliner),Madagascar Hot Chocolate (250 ML),,,,,,,,,
Berliners (Dark Choco Mousse Berliner),,,,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
Hot Chocolate (250 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Kaapicino (350 ML),Sea Salt Dark Mocha (250 ML),,,,,,,,,,
Double Restritto 44 Ml,,,,,,,,,,,
Papparoti (Plain),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Sea Salt Dark Mocha Frappe (450 ML),Sea Salt Dark Mocha Frappe (450 ML),,,,,,,,,,
Iced Latte (450 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,,,
Chicken Calzone,Irish Americano (250 ML),,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Cafe Latte (250 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Americano (350 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Berliners (Nutella Berliner),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Chicken Calzone,Calzones Veg (Calzone Veg),Caramel Frappe (350 ML),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Kaapicino (250 ML),Iced Latte (350 ML),Berliners (Dark Choco Mousse Berliner),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Cappucino (250 Ml),Cafe Mocha (250 Ml),South Indian Filter Kaapi (250 Ml),,,,,,,,,
South Indian Filter Kaapi (250 ML),Madagascar Chocochip Frappe (350 ML),Berliners (Blueberry Cheese Cake Berliner),,,,,,,,,
Rosella Cheesecake Berliner,Baked Vada Pav,,,,,,,,,,
Hazelnut Frappe (350 ML),Cafe Latte (250 ML),Add On Syrup (Add On hazelnuts Syrup),,,,,,,,,
Americano (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Cafe Mocha (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Origanal South Indian Frappe (450 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Spicy Banana Chips 60 Gm,Iced Latte (350 ML),,,,,,,,,,
Americano (350 Ml),,,,,,,,,,,
Iced Latte (350 Ml),,,,,,,,,,,
Caramel Frappe (350 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Berliners (Dark Choco Mousse Berliner),,,,,,,,,,,
Madagascar Chocochip Frappe (350 Ml),,,,,,,,,,,
Vietnamese (450 ML),,,,,,,,,,,
Americano (250 ML),Cappucino (250 ML),,,,,,,,,,
Cold Brew,,,,,,,,,,,
Vietnamese (450 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Hot Chocolate (250 ML),Cafe Latte (350 ML),,,,,,,,,,
Cappucino (250 ML),OAT MILK (200 ML),,,,,,,,,,
Classic Frappe (450 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Cafe Mocha (250 ML),,,,,,,,,,,
ESPRESSO (60 ML),,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Hazelnut Frappe (450 ML),OAT MILK (200 ML),,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Cappucino (350 ML),Tartlets (Filter Kaapi Tartlet),Strawbery Rosella Frangipani Tart,Papparoti (Plain),Berliners (Blueberry Cheese Cake Berliner),,,,,,,
Calzones Veg (Calzone Veg),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Chicken Calzone,,,,,,,,,,,
Irish Americano (350 Ml),,,,,,,,,,,
Americano (250 Ml),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Cafe Mocha (250 Ml),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Flat White 250 Ml,Hazelnut Frappe (350 ML),Iced Mocha (450 ML),,,,,,,,,
Iced Americano (350 ML),Add On Syrup (Add On Cinnamon Syrup),Cafe Latte (250 ML),,,,,,,,,
Chicken Calzone,Americano (250 ML),Tartlets (kodai cheese tartlet),,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
South Indian Filter Kaapi (250 Ml),,,,,,,,,,,
Baked Vada Pav,Baked Pav Bhaji,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Iced Latte (350 ML),ALMOND MILK (200 ML),,,,,,,,,,
Hot Chocolate (250 ML),Hazelnut Frappe (350 ML),,,,,,,,,,
Americano (250 ML),South Indian Filter Kaapi (150 ML),Calzones Veg (Calzone Paneer),Baked Vada Pav,,,,,,,,
Cappucino (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Iced Latte (450 Ml),,,,,,,,,,,
Berliners (Lotus Biscoff Berliner),Mix Tartlet 3 Pcs (chocolate Tartlet),Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),Mix Tartlet 3 Pcs (kodai cheese tartlet),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,
Berliners (Nutella Berliner),,,,,,,,,,,
Papparoti (Add On Nutella sauce),Tartlets (chocolate Tartlet),,,,,,,,,,
South Indian Filter Kaapi (250 Ml),,,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Espresso Tonic (Tonic Water),,,,,,,,,,,
Vietnamese (350 ML),Cold Brew,Cappucino (250 ML),Vietnamese (350 ML),Hazelnut Frappe (350 ML),Berliners (Nutella Berliner),,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Madagascar Hot Chocolate (250 ML),,,,,,,,,,
Americano (350 Ml),Cappucino (350 Ml),Oat Milk (150 Ml),,,,,,,,,
Iced Latte (350 ML),Add On Syrup (Add On Caramel Syrup),,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Kaapicino (250 ML),Cold Brew,,,,,,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Iced Latte (350 ML),Cappucino (250 ML),Papparoti (Plain),OAT MILK (200 ML),,,,,,,,
Waves Of Malnad 250 GM,,,,,,,,,,,
Baked Vada Pav,Baked Pav Bhaji,Choco-crinkle-cookies (with Egg) (COMBO 6 PCS),,,,,,,,,
Papparoti (Plain),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Baked Vada Pav,,,,,,,,,,
Spicy Banana Chips 60 Gm,,,,,,,,,,,
Hyderabadi Soya Keema Pav,Berliners (Nutella Berliner),,,,,,,,,,
Hyderabadi Chicken Keema Pav,Hyderabadi Chicken Keema Pav,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Hot Chocolate (250 ML),Baked Vada Pav,Calzones Veg (Calzone Paneer),Papparoti (Add On Nutella sauce),,,,,,,
South Indian Filter Kaapi (150 ML),Gluten Free Hazelnut Brownie,,,,,,,,,,
Papparoti (Plain),Kaapicino (250 ML),Tartlets (chocolate Tartlet),,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Chicken Calzone,,,,,,,,,,
Madagascar Hot Chocolate (350 ML),,,,,,,,,,,
Vietnamese (350 ML),Bon Bon (350 ML),Americano (250 ML),,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),Almond Frappe (350 ML),,,,,,,,,,
Kaapicino (250 ML),South Indian Filter Kaapi (150 ML),Papparoti (Plain),,,,,,,,,
Iced Mocha (350 ML),Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,Baked Pav Bhaji,,,,,,,,,,
South Indian Filter Kaapi (150 ML),Origanal South Indian Frappe (350 ML),Choco-crinkle-cookies (COMBO 3 PCS),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),ALMOND MILK (200 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Cappucino (250 ML),Americano (250 ML),Berliners (Nutella Berliner),,,,,,,,,
Hazelnut Frappe (350 ML),,,,,,,,,,,
Cappucino (250 ML),OAT MILK (200 ML),,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Flat White 250 Ml,Sea Salt Dark Mocha Frappe (350 ML),Chicken Calzone,,,,,,,,,
Vietnamese (350 Ml),,,,,,,,,,,
Caramel Frappe (350 ML),ALMOND MILK (200 ML),Almond Frappe (350 ML),,,,,,,,,
Iced Latte (350 ML),Add On Syrup (Add On Cinnamon Syrup),Add On Syrup (Add On Caramel Syrup),,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Cappucino (250 ML),Spicy Banana Chips 60 Gm,,,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Mix Berliner 2 Pcs (Lotus Biscoff Berliner),Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),South Indian Filter Kaapi (150 ML),,,,,,,,,
Flat White 250 Ml,,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Vietnamese (350 ML),Cafe Latte (250 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Tartlets (Salted Caramel Tartlet),,,,,,,,,,,
Irish Americano (250 Ml),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Choco-crinkle-cookies (COMBO 6 PCS),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Chicken Calzone,Baked Vada Pav,,,,,,,,,,
Iced Americano (350 ML),,,,,,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Cappucino (250 ML),Classic Frappe (350 ML),,,,,,,,,
Madagascar Hot Chocolate (250 ML),,,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Baked Vada Pav,Iced Latte (350 ML),Classic Frappe (350 ML),,,,,,,,,
Americano (350 ML),,,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Americano (350 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Origanal South Indian Frappe (350 ML),,,,,,,,,,,
Vietnamese (350 ML),Origanal South Indian Frappe (350 ML),Baked Vada Pav,Baked Pav Bhaji,Hyderabadi Chicken Keema Pav,,,,,,,
Cafe Latte (250 ML),,,,,,,,,,,
Kaapicino (250 ML),Papparoti (Plain),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Calzones Veg (Calzone Veg),,,,,,,,,,
Classic Frappe (350 Ml),Cashew Nuts Nankhatai Veg,,,,,,,,,,
South Indian Filter Kaapi (150 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),Hot Chocolate (250 ML),ALMOND MILK (200 ML),,,,,,,,,
Berliners (Dark Choco Mousse Berliner),Calzones Veg (Calzone Veg),Baked Vada Pav,Hyderabadi Soya Keema Pav,,,,,,,,
Americano (250 ML),Hot Chocolate (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,
Berliners (Lotus Biscoff Berliner),Berliners (Dark Choco Mousse Berliner),Rosella Cheesecake Berliner,Papparoti (Add On Nutella sauce),,,,,,,,
Baked Vada Pav,Baked Pav Bhaji,Berliners (Blueberry Cheese Cake Berliner),South Indian Filter Kaapi (250 ML),South Indian Filter Kaapi (150 ML),,,,,,,
Americano (250 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Hot Chocolate (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (250 ML),Papparoti (Add On Nutella sauce),,,,,,,,,,
Vietnamese (450 ML),Madagascar Chocochip Frappe (450 ML),,,,,,,,,,
Berliners (Nutella Berliner),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Cappucino (350 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,
South Indian Filter Kaapi (150 ML),Papparoti (Add On Nutella sauce),Baked Vada Pav,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Cafe Latte (250 ML),Americano (250 ML),Americano (250 ML),,,,,,,,,
Iced Americano (350 ML),Cappucino (250 ML),Iced Americano (350 ML),,,,,,,,,
Iced Mocha (350 ML),Irish Americano (350 ML),,,,,,,,,,
Vietnamese (350 ML),Origanal South Indian Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),Berliners (Nutella Berliner),South Indian Filter Kaapi (150 ML),,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Cafe Latte (350 ML),South Indian Filter Kaapi (250 ML),ALMOND MILK (200 ML),Choco-crinkle-cookies (COMBO 3 PCS),,,,,,,,
Madagascar Hot Chocolate (350 ML),,,,,,,,,,,
Cold Brew,Almond Frappe (350 ML),,,,,,,,,,
Vietnamese (350 ML),South Indian Filter Kaapi (150 ML),Classic Frappe (350 ML),Baked Vada Pav,Papparoti (Add On Nutella sauce),Calzones Veg (Calzone Paneer),Spicy Banana Chips 60 Gm,Calzones Veg (Calzone Paneer),,,,
Cafe Mocha (250 ML),South Indian Filter Kaapi (250 ML),,,,,,,,,,
Papparoti (Plain),Almond Honey Latte (250 ML),South Indian Filter Kaapi (150 ML),Calzones Veg (Calzone Paneer),,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,Tartlets (chocolate Tartlet),Hot Chocolate (250 ML),,,,,,,,,
South Indian Filter Kaapi (250 ML),Classic Frappe (350 ML),Baked Vada Pav,,,,,,,,,
Spicy Banana Chips 60 Gm,Yellow Banana Chips 60 Gm,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Baked Vada Pav,,,,,,,,,,
Iced Latte (350 ML),Add On Syrup (Add On hazelnuts Syrup),,,,,,,,,,
Nariyal Irish Cream Frappe (350 ML),Vietnamese (350 ML),Cappucino (250 ML),Add On Syrup (Add On hazelnuts Syrup),Berliner Mix 3 Pcs (Lotus Biscoff Berliner),Berliner Mix 3 Pcs (Nutella Berliner),,,,,,
Flat White 250 Ml,Iced Latte (350 ML),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Hazelnut Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),Origanal South Indian Frappe (350 ML),Hyderabadi Chicken Keema Pav,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Classic Frappe (350 ML),,,,,,,,,,,
Cafe Latte (250 ML),OAT MILK (200 ML),,,,,,,,,,
Cafe Mocha (250 ML),Sea Salt Dark Mocha (250 ML),Hot Chocolate (250 ML),Tartlets (chocolate Tartlet),Calzones Veg (Calzone Veg),Baked Vada Pav,Baked Pav Bhaji,,,,,
Mix Berliner 2 Pcs (Nutella Berliner),Mix Berliner 2 Pcs (Dark Choco Mousse Berliner),,,,,,,,,,
Spicy Banana Chips 60 Gm,,,,,,,,,,,
Origanal South Indian Frappe (450 ML),Choco-crinkle-cookies (COMBO 3 PCS),Sea Salt Dark Mocha Frappe (350 ML),,,,,,,,,
Madagascar Chocochip Frappe (350 ML),Sea Salt Dark Mocha Frappe (350 ML),Macchiato 30 Ml,Papparoti (Add On Nutella sauce),Hazelnut Frappe (350 ML),,,,,,,
Cafe Mocha (250 ML),Papparoti (Plain),Baked Vada Pav,,,,,,,,,
Iced Americano (350 ML),Add On Syrup (Add On Vanilla Syrup),,,,,,,,,,
Classic Frappe (350 ML),Spicy Banana Chips 60 Gm,,,,,,,,,,
Hazelnut Frappe (450 ML),OAT MILK (200 ML),Kaapicino (250 ML),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Sea Salt Dark Mocha Frappe (350 ML),Cold Brew,,,,,,,,,,
Almond Honey Latte (350 ML),Hot Chocolate (250 ML),,,,,,,,,,
Caramel Frappe (350 ML),,,,,,,,,,,
Baked Vada Pav,Origanal South Indian Frappe (350 ML),,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Cafe Latte (250 ML),Madagascar Chocochip Frappe (350 ML),,,,,,,,,,
Iced Americano (350 ML),,,,,,,,,,,
Vietnamese (350 ML),,,,,,,,,,,
Iced Latte (350 ML),,,,,,,,,,,
Hyderabadi Chicken Keema Pav,,,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (350 ML),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Hazelnut Frappe (350 ML),Iced Latte (350 ML),OAT MILK (200 ML),,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Americano (250 ML),Papparoti (Plain),,,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),South Indian Filter Kaapi (150 ML),,,,,,,,,,
Kaapicino (250 ML),Strawberry White Chocolate Ganache With Rosella Jam Macaroon,,,,,,,,,,
Cappucino (250 ML),,,,,,,,,,,
Baked Vada Pav,Calzones Veg (Calzone Veg),,,,,,,,,,
Baked Vada Pav,,,,,,,,,,,
Origanal South Indian Frappe (350 ML),Papparoti (Plain),ALMOND MILK (200 ML),Iced Latte (350 ML),Hot Chocolate (250 ML),Mix Berliner 2 Pcs (Nutella Berliner),Mix Berliner 2 Pcs (Blueberry Cheese Cake Berliner),,,,,
Madagascar Chocochip Frappe (350 ML),Baked Vada Pav,Baked Pav Bhaji,Hyderabadi Chicken Keema Pav,,,,,,,,
Berliners (Dark Choco Mousse Berliner),,,,,,,,,,,
Americano (250 ML),,,,,,,,,,,
Iced Latte (450 ML),Americano (250 ML),,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
Papparoti (Add On Nutella sauce),,,,,,,,,,,
Kaapicino (350 ML),Calzones Veg (Calzone Veg),,,,,,,,,,
Almond Frappe (350 ML),,,,,,,,,,,
South Indian Filter Kaapi (150 ML),,,,,,,,,,,
Kaapicino (250 ML),,,,,,,,,,,
Madagascar Chocochip Frappe (450 ML),,,,,,,,,,,
Sea Salt Dark Mocha (250 ML),,,,,,,,,,,
Bon Bon (350 ML),Cappucino (250 ML),,,,,,,,,,
Iced Americano (450 ML),,,,,,,,,,,
Hot Chocolate (350 ML),Gluten Free Hazelnut Brownie,South Indian Filter Kaapi (150 ML),,,,,,,,,
Strawbery Rosella Frangipani Tart,Calzones Veg (Calzone Paneer),Baked Pav Bhaji,,,,,,,,,
Hot Chocolate (250 ML),Vietnamese (350 ML),,,,,,,,,,
Hyderabadi Soya Keema Pav,,,,,,,,,,,
Hot Chocolate (350 ML),,,,,,,,,,,
Gluten Free Hazelnut Brownie,,,,,,,,,,,
Hyderabadi Chicken Keema Pav,Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner),Berliner Mix 3 Pcs (Dark Choco Mousse Berliner),Berliner Mix 3 Pcs (Nutella Berliner),Papparoti (Add On Nutella sauce),,,,,,,
Choco-crinkle-cookies (COMBO 3 PCS),Calzones Veg (Calzone Paneer),Chicken Calzone,,,,,,,,,
Almond Frappe (450 ML),Baked Vada Pav,Hyderabadi Chicken Keema Pav,Papparoti (Plain),Berliners (Blueberry Cheese Cake Berliner),Berliners (Dark Choco Mousse Berliner),Berliners (Nutella Berliner),,,,,
Iced Americano (350 ML),Almond Frappe (350 ML),,,,,,,,,,
Hazelnut Frappe (450 ML),Caramel Frappe (450 ML),Vanilla Praline (450 ML),Baked Vada Pav,Baked Vada Pav,,,,,,,
Cappucino (250 ML),Iced Mocha (350 ML),Hazelnut Frappe (350 ML),,,,,,,,,
Aeropress,Iced Americano (350 ML),Add On Syrup (Add On Tiramisu Syrup),,,,,,,,,
South Indian Filter Kaapi (250 ML),,,,,,,,,,,
Waves Of Malnad 250 GM,Cashew Nuts Nankhatai Veg,,,,,,,,,,
